creationDate,component,totalEffort,avg(severity),avg(maintainability_Rating),avg(security_Rating),avg(reliability_Rating),count(DISTINCT author),TDS,Change Log - Effort,Change Log - Severity,,PC - Effort,PC - Severity,PC - TDS,Functional Weighting,Architectural Weighting,Diff (Func-Arch),Neutral Weighting,Diff (Func-Neutral)
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloSecurityException.java,9860,0.4,1,0.1,0.05,1,3944,190->9860,No,76->3944,5089.473684,0,5089.473684,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloSecurityException.java,190,0.218181818,1,0.1,0.05,1,41.45454545,9860->190,0.4->0.218181818181818,3944->41.4545454545454,98.07302231,45.45454545,98.94892126,1,1,FALSE,2,TRUE
2013-01-23T17:59:58Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveCompaction.java,347,0.384615385,1,0.1,0.05,1,133.4615385,1653->347,0.207037037037039->0.384615384615385,342.232222222225->133.461538461539,79.00786449,85.77129489,61.00263803,1,1,FALSE,2,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveCompaction.java,400,0.4,1,0.1,0.05,1,160,347->400,0.384615384615385->0.4,133.461538461539->160,15.27377522,4,19.88472622,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveCompaction.java,416,0.222222222,1,0.1,0.05,1,92.44444444,400->416,0.4->0.222222222222222,160->92.4444444444443,4,44.44444444,42.22222222,1,1,FALSE,2,TRUE
2013-01-28T13:55:34Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveCompaction.java,20790,0.4,1,0.1,0.05,1,8316,416->20790,0.222222222222222->0.4,92.4444444444443->8316,4897.596154,80,8895.673077,1,1,FALSE,3,TRUE
2013-01-29T13:59:45Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveCompaction.java,416,0.222222222,1,0.1,0.05,1,92.44444444,20790->416,0.4->0.222222222222222,8316->92.4444444444443,97.999038,44.44444444,98.88835444,1,1,FALSE,2,TRUE
2013-04-30T18:33:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveCompaction.java,1200,0.4,1,0.1,0.05,1,480,416->1200,0.222222222222222->0.4,92.4444444444443->480,188.4615385,80,419.2307692,1,1,FALSE,3,TRUE
2013-05-08T13:34:47Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveCompaction.java,416,0.222222222,1,0.1,0.05,1,92.44444444,1200->416,0.4->0.222222222222222,480->92.4444444444443,65.33333333,44.44444444,80.74074074,1,1,FALSE,2,TRUE
2013-06-19T03:48:08Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveCompaction.java,2830,0.4,1,0.1,0.05,1,1132,416->2830,0.222222222222222->0.4,92.4444444444443->1132,580.2884615,80,1124.519231,1,1,FALSE,3,TRUE
2013-07-17T18:08:53Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveCompaction.java,416,0.222222222,1,0.1,0.05,2,92.44444444,2830->416,0.4->0.222222222222222,1132->92.4444444444443,85.30035336,44.44444444,91.83352964,1,1,FALSE,2,TRUE
2013-07-24T16:29:26Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveCompaction.java,426,0.222222222,1,0.1,0.05,2,94.66666667,416->426,No,92.4444444444443->94.6666666666666,2.403846154,0,2.403846154,1,1,FALSE,2,TRUE
2013-01-23T15:32:52Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveScan.java,32,0.3,1,0.1,0.05,1,9.6,1669->32,0.207563025210086->0.3,346.422689075634->9.6,98.08268424,44.53441296,97.22881892,1,1,FALSE,2,TRUE
2013-01-23T17:59:58Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveScan.java,441,0.3875,1,0.1,0.05,1,170.8875,32->441,0.3->0.3875,9.6->170.8875,1278.125,29.16666667,1680.078125,1,1,FALSE,2,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveScan.java,570,0.4,1,0.1,0.05,1,228,441->570,0.3875->0.4,170.8875->228,29.25170068,3.225806452,33.42111038,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveScan.java,584,0.225,1,0.1,0.05,1,131.4,570->584,0.4->0.225,228->131.4,2.456140351,43.75,42.36842105,1,1,FALSE,2,TRUE
2013-02-04T21:11:30Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveScan.java,29550,0.4,1,0.1,0.05,1,11820,584->29550,0.225->0.4,131.4->11820,4959.931507,77.77777778,8895.43379,1,1,FALSE,3,TRUE
2013-02-08T16:43:04Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveScan.java,584,0.225,1,0.1,0.05,2,131.4,29550->584,0.4->0.225,11820->131.4,98.02368866,43.75,98.88832487,1,1,FALSE,2,TRUE
2013-04-30T18:33:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveScan.java,1710,0.4,1,0.1,0.05,1,684,584->1710,0.225->0.4,131.4->684,192.8082192,77.77777778,420.5479452,1,1,FALSE,3,TRUE
2013-05-08T13:34:47Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveScan.java,584,0.225,1,0.1,0.05,2,131.4,1710->584,0.4->0.225,684->131.4,65.84795322,43.75,80.78947368,1,1,FALSE,2,TRUE
2013-06-19T03:48:08Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveScan.java,3990,0.4,1,0.1,0.05,1,1596,584->3990,0.225->0.4,131.4->1596,583.2191781,77.77777778,1114.611872,1,1,FALSE,3,TRUE
2013-07-17T18:08:53Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ActiveScan.java,584,0.225,1,0.1,0.05,2,131.4,3990->584,0.4->0.225,1596->131.4,85.36340852,43.75,91.76691729,1,1,FALSE,2,TRUE
2013-01-25T03:31:59Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/BatchScanOptions.java,240,0.233333333,1,0.1,0.05,1,56,850->240,0.200643086816721->0.233333333333333,170.546623794213->55.9999999999999,71.76470588,16.29273504,67.16440422,1,1,FALSE,2,TRUE
2013-01-28T13:55:34Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/BatchScanOptions.java,11890,0.4,1,0.1,0.05,1,4756,240->11890,0.233333333333333->0.4,55.9999999999999->4756,4854.166667,71.42857143,8392.857143,1,1,FALSE,3,TRUE
2013-01-29T13:59:45Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/BatchScanOptions.java,240,0.233333333,1,0.1,0.05,1,56,11890->240,0.4->0.233333333333333,4756->55.9999999999999,97.98149706,41.66666667,98.82253995,1,1,FALSE,2,TRUE
2013-04-30T18:33:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/BatchScanOptions.java,690,0.4,1,0.1,0.05,1,276,240->690,0.233333333333333->0.4,55.9999999999999->276,187.5,71.42857143,392.8571429,1,1,FALSE,3,TRUE
2013-05-08T13:34:47Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/BatchScanOptions.java,240,0.233333333,1,0.1,0.05,1,56,690->240,0.4->0.233333333333333,276->55.9999999999999,65.2173913,41.66666667,79.71014493,1,1,FALSE,2,TRUE
2013-06-19T03:48:08Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/BatchScanOptions.java,1610,0.4,1,0.1,0.05,1,644,240->1610,0.233333333333333->0.4,55.9999999999999->644,570.8333333,71.42857143,1050,1,1,FALSE,3,TRUE
2013-07-17T18:08:53Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/BatchScanOptions.java,240,0.233333333,1,0.1,0.05,2,56,1610->240,0.4->0.233333333333333,644->55.9999999999999,85.0931677,41.66666667,91.30434783,1,1,FALSE,2,TRUE
2013-01-23T17:59:58Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/Column.java,46,0.4,1,0.1,0.05,1,18.4,1520->46,0.201973684210528->0.4,307.000000000003->18.4,96.97368421,98.04560261,94.00651466,1,1,FALSE,3,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/Column.java,20300,0.4,1,0.1,0.05,1,8120,46->20300,No,18.4->8120,44030.43478,0,44030.43478,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/Column.java,370,0.218181818,1,0.1,0.05,1,80.72727273,20300->370,0.4->0.218181818181818,8120->80.7272727272727,98.1773399,45.45454545,99.00582176,1,1,FALSE,2,TRUE
2013-01-18T22:06:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ColumnUpdate.java,308,0.22,1,0.1,0.05,1,67.76,1196->308,0.203290676416821->0.22,243.135648994518->67.76,74.24749164,8.21942446,72.13078367,1,1,FALSE,2,TRUE
2013-01-22T13:36:46Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ColumnUpdate.java,60,0.3,1,0.1,0.05,1,18,308->60,0.22->0.3,67.76->18,80.51948052,36.36363636,73.43565525,1,1,FALSE,2,TRUE
2013-01-23T17:59:58Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ColumnUpdate.java,131,0.4,1,0.1,0.05,1,52.4,60->131,0.3->0.4,18->52.4,118.3333333,33.33333333,191.1111111,1,1,FALSE,3,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ColumnUpdate.java,23740,0.4,1,0.1,0.05,1,9496,131->23740,No,52.4->9496,18022.1374,0,18022.1374,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ColumnUpdate.java,408,0.22,1,0.1,0.05,1,89.76,23740->408,0.4->0.22,9496->89.76,98.28138163,45,99.0547599,1,1,FALSE,2,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/CompactionReason.java,180,0.4,1,0.1,0.05,1,72,80->180,0.206451612903226->0.4,16.5161290322581->72,125,93.75,335.9375,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/CompactionReason.java,26,0.25,1,0.1,0.05,1,6.5,180->26,0.4->0.25,72->6.5,85.55555556,37.5,90.97222222,1,1,FALSE,2,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/CompactionType.java,180,0.4,1,0.1,0.05,1,72,80->180,0.206451612903226->0.4,16.5161290322581->72,125,93.75,335.9375,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/CompactionType.java,26,0.25,1,0.1,0.05,1,6.5,180->26,0.4->0.25,72->6.5,85.55555556,37.5,90.97222222,1,1,FALSE,2,TRUE
2013-05-08T13:35:46Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/DiskUsage.java,226,0.222222222,1,0.1,0.05,1,50.22222222,12678->226,0.210038610038606->0.222222222222222,2662.86949806945->50.2222222222222,98.21738445,5.800653595,98.11398109,1,1,FALSE,2,TRUE
2013-06-19T03:48:08Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/DiskUsage.java,7770,0.4,1,0.1,0.05,1,3108,226->7770,0.222222222222222->0.4,50.2222222222222->3108,3338.053097,80,6088.495575,1,1,FALSE,3,TRUE
2013-09-11T19:14:24Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/DiskUsage.java,7140,0.4,1,0.1,0.05,1,2856,7770->7140,No,3108->2856,8.108108108,0,8.108108108,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/IteratorScope.java,6,0.2,1,0.1,0.05,1,1.2,60->6,No,12->1.2,90,0,90,1,1,FALSE,2,TRUE
2013-01-18T22:06:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/IteratorSetting.java,260,0.218181818,1,0.1,0.05,1,56.72727273,142->260,0.258064516129032->0.218181818181818,36.6451612903225->56.7272727272727,83.09859155,15.45454545,54.80153649,1,1,FALSE,2,TRUE
2013-01-23T17:59:58Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/IteratorSetting.java,62,0.4,1,0.1,0.05,1,24.8,260->62,0.218181818181818->0.4,56.7272727272727->24.8,76.15384615,83.33333333,56.28205128,1,1,FALSE,3,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/IteratorSetting.java,260,0.4,1,0.1,0.05,1,104,62->260,No,24.8->104,319.3548387,0,319.3548387,1,1,FALSE,3,TRUE
2013-01-23T20:51:59Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/IteratorSetting.java,1200,0.2,1,0.1,0.05,1,240,260->1200,0.4->0.200000000000002,104->240.000000000002,361.5384615,50,130.7692308,1,1,FALSE,2,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/IteratorSetting.java,280,0.218181818,1,0.1,0.05,2,61.09090909,1200->280,0.200000000000002->0.218181818181818,240.000000000002->61.090909090909,76.66666667,9.090909091,74.54545455,1,1,FALSE,2,TRUE
2013-01-25T20:54:02Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/IteratorSetting.java,15710,0.4,1,0.1,0.05,1,6284,280->15710,0.218181818181818->0.4,61.090909090909->6284,5510.714286,83.33333333,10186.30952,1,1,FALSE,3,TRUE
2013-01-29T13:59:45Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/IteratorSetting.java,280,0.218181818,1,0.1,0.05,2,61.09090909,15710->280,0.4->0.218181818181818,6284->61.090909090909,98.21769574,45.45454545,99.02783404,1,1,FALSE,2,TRUE
2013-03-01T21:03:17Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/IteratorSetting.java,330,0.218181818,1,0.1,0.05,2,72,280->330,No,61.090909090909->71.9999999999999,17.85714286,0,17.85714286,1,1,FALSE,2,TRUE
2013-04-30T18:33:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/IteratorSetting.java,2790,0.4,1,0.1,0.05,1,1116,330->2790,0.218181818181818->0.4,71.9999999999999->1116,745.4545455,83.33333333,1450,1,1,FALSE,3,TRUE
2013-05-08T13:34:47Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/IteratorSetting.java,330,0.218181818,1,0.1,0.05,2,72,2790->330,0.4->0.218181818181818,1116->71.9999999999999,88.17204301,45.45454545,93.5483871,1,1,FALSE,2,TRUE
2013-01-18T22:06:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/Key.java,428,0.22,1,0.1,0.05,1,94.16,1187->428,0.203290676416821->0.22,241.306032906767->94.16,63.94271272,8.21942446,60.97901123,1,1,FALSE,2,TRUE
2013-01-23T17:59:58Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/Key.java,92,0.4,1,0.1,0.05,1,36.8,428->92,0.22->0.4,94.16->36.8,78.5046729,81.81818182,60.91758709,1,1,FALSE,3,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/Key.java,27580,0.4,1,0.1,0.05,1,11032,92->27580,No,36.8->11032,29878.26087,0,29878.26087,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/Key.java,488,0.22,1,0.1,0.05,1,107.36,27580->488,0.4->0.22,11032->107.36,98.23060189,45,99.02683104,1,1,FALSE,2,TRUE
2013-01-23T15:32:52Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/KeyExtent.java,10,0.4,1,0.1,0.05,1,4,1490->10,0.201647446457992->0.4,300.454695222408->4,99.32885906,98.36601307,98.66868448,1,1,FALSE,3,TRUE
2013-01-23T17:59:58Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/KeyExtent.java,46,0.4,1,0.1,0.05,1,18.4,10->46,No,4->18.4,360,0,360,1,1,FALSE,3,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/KeyExtent.java,14500,0.4,1,0.1,0.05,1,5800,46->14500,No,18.4->5800,31421.73913,0,31421.73913,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/KeyExtent.java,270,0.218181818,1,0.1,0.05,1,58.90909091,14500->270,0.4->0.218181818181818,5800->58.9090909090909,98.13793103,45.45454545,98.98432602,1,1,FALSE,2,TRUE
2013-01-18T22:06:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/KeyValue.java,250,0.218181818,1,0.1,0.05,1,54.54545455,1224->250,0.201344537815128->0.218181818181818,246.445714285717->54.5454545454545,79.5751634,8.362422219,77.86715232,1,1,FALSE,2,TRUE
2013-01-23T17:59:58Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/KeyValue.java,45,0.4,1,0.1,0.05,1,18,250->45,0.218181818181818->0.4,54.5454545454545->18,82,83.33333333,67,1,1,FALSE,3,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/KeyValue.java,14500,0.4,1,0.1,0.05,1,5800,45->14500,No,18->5800,32122.22222,0,32122.22222,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/KeyValue.java,270,0.218181818,1,0.1,0.05,1,58.90909091,14500->270,0.4->0.218181818181818,5800->58.9090909090909,98.13793103,45.45454545,98.98432602,1,1,FALSE,2,TRUE
2013-01-18T16:25:53Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/KeyValueAndPeek.java,70,0.218181818,1,0.1,0.05,1,15.27272727,1304->70,0.201644736842107->0.218181818181818,262.944736842107->15.2727272727273,94.63190184,8.201097434,94.19165888,1,1,FALSE,2,TRUE
2013-01-23T17:59:58Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/KeyValueAndPeek.java,40,0.5,1,0.1,0.05,1,20,70->40,0.218181818181818->0.5,15.2727272727273->20,42.85714286,129.1666667,30.95238095,1,1,FALSE,3,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/KeyValueAndPeek.java,4060,0.4,1,0.1,0.05,1,1624,40->4060,0.5->0.4,20->1624,10050,20,8020,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/KeyValueAndPeek.java,90,0.218181818,1,0.1,0.05,1,19.63636364,4060->90,0.4->0.218181818181818,1624->19.6363636363636,97.78325123,45.45454545,98.79086431,1,1,FALSE,2,TRUE
2013-04-08T17:25:56Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/MutationsRejectedException.java,190,0.218181818,1,0.1,0.05,1,41.45454545,9880->190,0.21818181818182->0.218181818181818,2155.63636363638->41.4545454545454,98.07692308,9.16E-13,98.07692308,1,1,FALSE,2,TRUE
2013-01-23T16:55:56Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/NoMoreEntriesException.java,1229,0.201328904,1,0.1,0.05,1,247.4332226,170->1229,0.218181818181818->0.201328903654487,37.0909090909091->247.433222591365,622.9411765,7.724252492,567.0993746,1,1,FALSE,2,TRUE
2013-01-23T17:59:58Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/NoMoreEntriesException.java,190,0.4,1,0.1,0.05,1,76,1229->190,0.201328903654487->0.4,247.433222591365->76,84.54027665,98.67986799,69.28464205,1,1,FALSE,3,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/NoMoreEntriesException.java,9860,0.4,1,0.1,0.05,1,3944,190->9860,No,76->3944,5089.473684,0,5089.473684,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/NoMoreEntriesException.java,190,0.218181818,1,0.1,0.05,1,41.45454545,9860->190,0.4->0.218181818181818,3944->41.4545454545454,98.07302231,45.45454545,98.94892126,1,1,FALSE,2,TRUE
2013-01-18T22:06:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/PRange.java,2,0.2,1,0.1,0.05,1,0.4,132->2,0.216666666666667->0.2,28.6->0.4,98.48484848,7.692307692,98.6013986,1,1,FALSE,2,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/PartialKey.java,6,0.2,1,0.1,0.05,1,1.2,60->6,No,12->1.2,90,0,90,1,1,FALSE,2,TRUE
2013-02-08T16:43:04Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/PrincipalToken.java,250,0.218181818,1,0.1,0.05,1,54.54545455,1550->250,No,338.181818181818->54.5454545454545,83.87096774,0,83.87096774,1,1,FALSE,2,TRUE
2013-02-27T19:18:30Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/PrincipalToken.java,170,0.218181818,1,0.1,0.05,1,37.09090909,250->170,No,54.5454545454545->37.0909090909091,32,0,32,1,1,FALSE,2,TRUE
2013-03-01T21:03:17Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/PrincipalToken.java,180,0.218181818,1,0.1,0.05,1,39.27272727,170->180,No,37.0909090909091->39.2727272727272,5.882352941,0,5.882352941,1,1,FALSE,2,TRUE
2013-01-18T22:06:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/Range.java,110,0.218181818,1,0.1,0.05,1,24,1197->110,0.200677966101697->0.218181818181818,240.211525423731->24,90.81035923,8.722358722,90.0088058,1,1,FALSE,2,TRUE
2013-01-22T20:05:24Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/Range.java,58,0.290909091,1,0.1,0.05,1,16.87272727,110->58,0.218181818181818->0.290909090909091,24->16.8727272727273,47.27272727,33.33333333,29.6969697,1,1,FALSE,2,TRUE
2013-01-23T17:59:58Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/Range.java,81,0.4,1,0.1,0.05,1,32.4,58->81,0.290909090909091->0.4,16.8727272727273->32.4,39.65517241,37.5,92.02586207,1,1,FALSE,3,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/Range.java,6380,0.4,1,0.1,0.05,1,2552,81->6380,No,32.4->2552,7776.54321,0,7776.54321,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/Range.java,130,0.218181818,1,0.1,0.05,1,28.36363636,6380->130,0.4->0.218181818181818,2552->28.3636363636363,97.96238245,45.45454545,98.88857224,1,1,FALSE,2,TRUE
2013-01-25T03:31:59Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ScanColumn.java,220,0.218181818,1,0.1,0.05,1,48,12760->220,0.218181818181819->0.218181818181818,2784.00000000001->48,98.27586207,4.58E-13,98.27586207,1,1,FALSE,2,TRUE
2013-01-25T03:31:59Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ScanOptions.java,210,0.233333333,1,0.1,0.05,1,49,11690->210,0.228729281767958->0.233333333333333,2673.84530386743->48.9999999999999,98.20359281,2.012882448,98.16743325,1,1,FALSE,2,TRUE
2013-01-29T13:59:45Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ScanOptions.java,220,0.233333333,1,0.1,0.05,1,51.33333333,210->220,No,48.9999999999999->51.3333333333333,4.761904762,0,4.761904762,1,1,FALSE,2,TRUE
2013-04-30T18:33:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ScanOptions.java,630,0.4,1,0.1,0.05,1,252,220->630,0.233333333333333->0.4,51.3333333333333->252,186.3636364,71.42857143,390.9090909,1,1,FALSE,3,TRUE
2013-05-08T13:34:47Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ScanOptions.java,220,0.233333333,1,0.1,0.05,1,51.33333333,630->220,0.4->0.233333333333333,252->51.3333333333333,65.07936508,41.66666667,79.62962963,1,1,FALSE,2,TRUE
2013-06-19T03:48:08Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ScanOptions.java,1470,0.4,1,0.1,0.05,1,588,220->1470,0.233333333333333->0.4,51.3333333333333->588,568.1818182,71.42857143,1045.454545,1,1,FALSE,3,TRUE
2013-07-17T18:08:53Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ScanOptions.java,220,0.233333333,1,0.1,0.05,2,51.33333333,1470->220,0.4->0.233333333333333,588->51.3333333333333,85.03401361,41.66666667,91.26984127,1,1,FALSE,2,TRUE
2013-01-18T22:06:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ScanResult.java,206,0.222222222,1,0.1,0.05,1,45.77777778,1073->206,0.202339181286552->0.222222222222222,217.10994152047->45.7777777777777,80.80149115,9.826589595,78.91493247,1,1,FALSE,2,TRUE
2013-01-23T17:59:58Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ScanResult.java,47,0.35,1,0.1,0.05,1,16.45,206->47,0.222222222222222->0.35,45.7777777777777->16.45,77.18446602,57.5,64.06553398,1,1,FALSE,2,TRUE
2013-01-23T19:26:44Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ScanResult.java,10920,0.4,1,0.1,0.05,1,4368,47->10920,0.35->0.4,16.45->4368,23134.04255,14.28571429,26453.19149,1,1,FALSE,3,TRUE
2013-01-25T19:54:06Z,org:apache:accumulo:proxy/src/main/java/org/apache/accumulo/proxy/thrift/ScanResult.java,226,0.222222222,1,0.1,0.05,1,50.22222222,10920->226,0.4->0.222222222222222,4368->50.2222222222222,97.93040293,44.44444444,98.85022385,1,1,FALSE,2,TRUE
